"","date","symbol","exdate","cp_flag","strike_price","best_bid","best_offer","volume","open_interest","impl_volatility"
"333","2026-02-18","SPY",2026-02-19,"P",730,42.55,45.32,8,0,0.65039412109375
"334","2026-02-18","SPY",2026-02-20,"C",335,349.81,352.58,1,3,3.88769559326172
"335","2026-02-18","SPY",2026-02-20,"C",345,339.78,342.5,2,2,3.70605542236328
"336","2026-02-18","SPY",2026-02-20,"C",350,334.78,337.51,7,12,3.6406258984375
"337","2026-02-18","SPY",2026-02-20,"C",365,325.28,328.67,2,2,4.57373475158691
"339","2026-02-18","SPY",2026-02-20,"C",375,309.85,312.64,1,22,3.35742348144531
"341","2026-02-18","SPY",2026-02-20,"C",385,300.16,303.42,1,6,2.79492488769531
"343","2026-02-18","SPY",2026-02-20,"C",395,289.81,292.61,1,6,3.08789290527344
"344","2026-02-18","SPY",2026-02-20,"C",400,284.86,287.6,12,18,3.02246338134766
"345","2026-02-18","SPY",2026-02-20,"C",405,279.85,282.54,2,8,2.93847921630859
"347","2026-02-18","SPY",2026-02-20,"C",420,264.87,267.66,4,9,2.80029596801758
"348","2026-02-18","SPY",2026-02-20,"C",425,259.85,262.55,1,3,2.70410480224609
"349","2026-02-18","SPY",2026-02-20,"C",430,256.06,256.25,1,719,1e-05
"350","2026-02-18","SPY",2026-02-20,"C",435,249.86,252.62,2,17,2.61133159667969
"351","2026-02-18","SPY",2026-02-20,"C",440,244.77,247.55,1,5,2.531253671875
"352","2026-02-18","SPY",2026-02-20,"C",445,239.85,242.56,11,24,2.47851942871094
"353","2026-02-18","SPY",2026-02-20,"C",450,234.87,237.66,5,50,2.4536171472168
"354","2026-02-18","SPY",2026-02-20,"C",455,229.87,232.55,9,21,2.36426190185547
"355","2026-02-18","SPY",2026-02-20,"C",460,224.86,227.65,2,17,2.33984790039062
"356","2026-02-18","SPY",2026-02-20,"C",465,219.88,222.68,1,73,2.29346129760742
"357","2026-02-18","SPY",2026-02-20,"C",470,214.87,217.57,1,6,2.20752401245117
"358","2026-02-18","SPY",2026-02-20,"C",475,209.86,212.54,1,46,2.14551244873047
"359","2026-02-18","SPY",2026-02-20,"C",480,204.87,207.67,1,25,2.12891092773437
"360","2026-02-18","SPY",2026-02-20,"C",485,199.87,202.66,1,8,2.07324700439453
"361","2026-02-18","SPY",2026-02-20,"C",490,194.9,197.69,3,34,1.09375453125
"362","2026-02-18","SPY",2026-02-20,"C",495,189.89,192.55,10,58,1.93994170654297
"363","2026-02-18","SPY",2026-02-20,"C",500,184.89,187.66,6,76,1.91699260253906
"364","2026-02-18","SPY",2026-02-20,"C",505,179.88,182.63,2,9,1.85839914550781
"365","2026-02-18","SPY",2026-02-20,"C",510,174.91,177.59,1,18,1.79785257324219
"366","2026-02-18","SPY",2026-02-20,"C",515,169.91,172.7,3,20,1.015629921875
"367","2026-02-18","SPY",2026-02-20,"C",520,164.88,167.67,2,29,1.71582173339844
"368","2026-02-18","SPY",2026-02-20,"C",525,159.91,162.7,1,10,0.95312546875
"369","2026-02-18","SPY",2026-02-20,"C",530,154.79,157.59,2,29,1.59863481933594
"370","2026-02-18","SPY",2026-02-20,"C",535,149.92,152.59,5,9,1.54980693847656
"371","2026-02-18","SPY",2026-02-20,"C",540,144.92,147.68,3,35,0.82812671875
"372","2026-02-18","SPY",2026-02-20,"C",545,139.9,142.68,1,9,0.500005
"373","2026-02-18","SPY",2026-02-20,"C",550,134.93,137.68,8,70,0.804689453125
"374","2026-02-18","SPY",2026-02-20,"C",555,129.93,132.68,4,22,0.773439765625
"375","2026-02-18","SPY",2026-02-20,"C",560,124.93,127.73,1,56,0.812501875
"376","2026-02-18","SPY",2026-02-20,"C",565,121.12,121.32,7,356,0.757814921875
"377","2026-02-18","SPY",2026-02-20,"C",570,114.92,117.72,1,75,0.726565234375
"378","2026-02-18","SPY",2026-02-20,"C",575,111.22,111.41,3,137,0.6835969140625
"379","2026-02-18","SPY",2026-02-20,"C",580,106.22,106.42,18,147,0.664065859375
"380","2026-02-18","SPY",2026-02-20,"C",585,99.93,102.67,15,70,0.570316796875
"381","2026-02-18","SPY",2026-02-20,"C",590,96.13,96.33,12,202,0.6210975390625
"382","2026-02-18","SPY",2026-02-20,"C",593,91.9,94.62,7,7,1.00342295166016
"383","2026-02-18","SPY",2026-02-20,"C",595,91.23,91.43,108,286,0.5898478515625
"384","2026-02-18","SPY",2026-02-20,"C",596,88.93,91.71,1,3,0.5664105859375
"385","2026-02-18","SPY",2026-02-20,"C",600,86.23,86.42,1126,1255,0.5507857421875
"386","2026-02-18","SPY",2026-02-20,"C",605,81.14,81.34,40,337,0.539067109375
"387","2026-02-18","SPY",2026-02-20,"C",606,78.96,81.75,2,3,0.54883263671875
"388","2026-02-18","SPY",2026-02-20,"C",610,76.16,76.35,62,430,0.51758294921875
"389","2026-02-18","SPY",2026-02-20,"C",615,71.15,71.35,33,221,0.48633326171875
"390","2026-02-18","SPY",2026-02-20,"C",620,66.15,66.35,37,650,0.454107021484375
"391","2026-02-18","SPY",2026-02-20,"C",623,61.95,64.66,1,1,0.72851833984375
"392","2026-02-18","SPY",2026-02-20,"C",625,61.18,61.37,57,587,0.437505625
"393","2026-02-18","SPY",2026-02-20,"C",627,57.96,60.74,1,1,0.700198310546875
"394","2026-02-18","SPY",2026-02-20,"C",630,56.18,56.38,66,1574,0.4101621484375
"395","2026-02-18","SPY",2026-02-20,"C",631,53.96,56.74,10,11,0.66211275390625
"396","2026-02-18","SPY",2026-02-20,"C",632,52.97,55.66,1,1,0.643558251953125
"397","2026-02-18","SPY",2026-02-20,"C",633,51.97,54.76,1,2,0.645023081054688
"398","2026-02-18","SPY",2026-02-20,"C",634,50.98,53.75,2,3,0.634281000976563
"399","2026-02-18","SPY",2026-02-20,"C",635,51.26,51.46,12,514,0.41211525390625
"400","2026-02-18","SPY",2026-02-20,"C",636,48.97,51.66,5,8,0.6054726953125
"401","2026-02-18","SPY",2026-02-20,"C",637,47.97,50.76,4,8,0.606571317138672
"402","2026-02-18","SPY",2026-02-20,"C",638,46.97,49.75,3,2,0.595951306152344
"403","2026-02-18","SPY",2026-02-20,"C",639,45.98,48.68,8,5,0.578861633300781
"404","2026-02-18","SPY",2026-02-20,"C",640,46.18,46.38,11,525,0.3437565625
"405","2026-02-18","SPY",2026-02-20,"C",641,43.97,46.67,2,9,0.5585981640625
"406","2026-02-18","SPY",2026-02-20,"C",642,42.98,45.76,3,5,0.558109887695313
"407","2026-02-18","SPY",2026-02-20,"C",643,41.98,44.76,8,4,0.548344360351563
"408","2026-02-18","SPY",2026-02-20,"C",644,41,43.8,30,35,0.542485043945313
"409","2026-02-18","SPY",2026-02-20,"C",645,41.27,41.47,7,626,0.3437565625
"410","2026-02-18","SPY",2026-02-20,"C",646,39,41.68,1,5,0.511235356445312
"411","2026-02-18","SPY",2026-02-20,"C",647,38,40.72,3,29,0.505376040039062
"412","2026-02-18","SPY",2026-02-20,"C",648,36.99,39.69,22,5,0.492680854492188
"413","2026-02-18","SPY",2026-02-20,"C",649,36.02,38.82,72,92,0.494878098144531
"414","2026-02-18","SPY",2026-02-20,"C",650,36.33,36.53,110,15918,0.32227240234375
"415","2026-02-18","SPY",2026-02-20,"C",651,34.03,36.83,5,22,0.475835319824219
"416","2026-02-18","SPY",2026-02-20,"C",652,33.87,35.71,1,30,0.455205643310547
"417","2026-02-18","SPY",2026-02-20,"C",653,33.23,33.43,8,640,0.273444765625
"418","2026-02-18","SPY",2026-02-20,"C",654,31.03,33.82,40,26,0.444707701416016
"419","2026-02-18","SPY",2026-02-20,"C",655,31.26,31.45,101,2246,0.265144067382812
"420","2026-02-18","SPY",2026-02-20,"C",656,30.26,30.45,4,36,0.257819921875
"421","2026-02-18","SPY",2026-02-20,"C",657,29.28,29.46,1,73,0.252937158203125
"422","2026-02-18","SPY",2026-02-20,"C",658,28.29,28.48,3,9,0.250495776367187
"423","2026-02-18","SPY",2026-02-20,"C",659,27.4,27.59,2,17,0.264167514648437
"424","2026-02-18","SPY",2026-02-20,"C",660,26.42,26.63,38,3856,0.262702685546875
"425","2026-02-18","SPY",2026-02-20,"C",661,25.4,25.63,3,50,0.254646125488281
"426","2026-02-18","SPY",2026-02-20,"C",662,24.45,24.66,60,322,0.250984052734375
"427","2026-02-18","SPY",2026-02-20,"C",663,23.39,23.59,3,42,0.232185412597656
"428","2026-02-18","SPY",2026-02-20,"C",664,22.45,22.71,13,86,0.240730249023437
"429","2026-02-18","SPY",2026-02-20,"C",665,21.47,21.65,32,2243,0.224372990722656
"430","2026-02-18","SPY",2026-02-20,"C",666,20.59,20.79,10,91,0.232917827148438
"431","2026-02-18","SPY",2026-02-20,"C",667,19.54,19.72,6,100,0.216072292480469
"432","2026-02-18","SPY",2026-02-20,"C",668,18.69,18.88,8,71,0.224250921630859
"433","2026-02-18","SPY",2026-02-20,"C",669,17.65,17.84,10,129,0.211067459716797
"434","2026-02-18","SPY",2026-02-20,"C",670,16.77,17,208,18680,0.216316430664062
"435","2026-02-18","SPY",2026-02-20,"C",671,15.87,16.04,5,104,0.209968837890625
"436","2026-02-18","SPY",2026-02-20,"C",672,14.95,15.14,140,448,0.207893663330078
"437","2026-02-18","SPY",2026-02-20,"C",673,13.95,14.15,47,497,0.198372274169922
"438","2026-02-18","SPY",2026-02-20,"C",674,13.11,13.33,47,805,0.200325379638672
"439","2026-02-18","SPY",2026-02-20,"C",675,12.18,12.44,332,8469,0.196541237792969
"440","2026-02-18","SPY",2026-02-20,"C",676,11.35,11.54,323,1515,0.191292266845703
"441","2026-02-18","SPY",2026-02-20,"C",677,10.49,10.66,200,2719,0.186409503173828
"442","2026-02-18","SPY",2026-02-20,"C",678,9.67,9.84,486,4003,0.184090190429687
"443","2026-02-18","SPY",2026-02-20,"C",679,8.81,8.94,255,2372,0.176521906738281
"444","2026-02-18","SPY",2026-02-20,"C",680,8,8.14,2981,16524,0.173226041259766
"445","2026-02-18","SPY",2026-02-20,"C",681,7.22,7.35,1135,3336,0.169197761230469
"446","2026-02-18","SPY",2026-02-20,"C",682,6.51,6.63,2459,5222,0.167122586669922
"447","2026-02-18","SPY",2026-02-20,"C",683,5.76,5.88,3055,5458,0.162483961181641
"448","2026-02-18","SPY",2026-02-20,"C",684,5.11,5.14,6916,5385,0.156868782958984
"449","2026-02-18","SPY",2026-02-20,"C",685,4.44,4.47,21591,17613,0.152840502929688
"450","2026-02-18","SPY",2026-02-20,"C",686,3.8,3.81,12952,6414,0.147591531982422
"451","2026-02-18","SPY",2026-02-20,"C",687,3.2,3.22,15974,5382,0.143502217407227
"452","2026-02-18","SPY",2026-02-20,"C",688,2.6,2.62,32528,7300,0.137093590087891
"453","2026-02-18","SPY",2026-02-20,"C",689,2.13,2.15,12609,6209,0.133919793701172
"454","2026-02-18","SPY",2026-02-20,"C",690,1.67,1.69,40853,25198,0.1289149609375
"455","2026-02-18","SPY",2026-02-20,"C",691,1.24,1.25,10858,6792,0.122140126342773
"456","2026-02-18","SPY",2026-02-20,"C",692,0.92,0.93,13390,8382,0.118172880859375
"457","2026-02-18","SPY",2026-02-20,"C",693,0.63,0.64,19031,7302,0.112557702636719
"458","2026-02-18","SPY",2026-02-20,"C",694,0.42,0.43,13251,7009,0.108163215332031
"459","2026-02-18","SPY",2026-02-20,"C",695,0.27,0.28,22006,31429,0.104623211669922
"460","2026-02-18","SPY",2026-02-20,"C",696,0.17,0.18,7969,17144,0.102059760742187
"461","2026-02-18","SPY",2026-02-20,"C",697,0.1,0.11,10447,14662,0.09961837890625
"462","2026-02-18","SPY",2026-02-20,"C",698,0.06,0.07,18068,16184,0.098641826171875
"463","2026-02-18","SPY",2026-02-20,"C",699,0.03,0.04,4828,9222,0.096688720703125
"464","2026-02-18","SPY",2026-02-20,"C",700,0.02,0.03,21768,46359,0.098641826171875
"465","2026-02-18","SPY",2026-02-20,"C",701,0.01,0.02,3550,12557,0.09961837890625
"466","2026-02-18","SPY",2026-02-20,"C",702,0.01,0.02,1431,7225,0.1054776953125
"467","2026-02-18","SPY",2026-02-20,"C",703,0.01,0.02,2383,9617,0.11133701171875
"468","2026-02-18","SPY",2026-02-20,"C",704,0.01,0.02,1068,6463,0.117196328125
"469","2026-02-18","SPY",2026-02-20,"C",705,0.01,0.02,1339,19391,0.12305564453125
"470","2026-02-18","SPY",2026-02-20,"C",706,0,0.01,502,4385,0.11914943359375
"471","2026-02-18","SPY",2026-02-20,"C",707,0,0.01,937,8258,0.12500875
"472","2026-02-18","SPY",2026-02-20,"C",708,0,0.01,1081,5166,0.1289149609375
"473","2026-02-18","SPY",2026-02-20,"C",709,0,0.01,137,5066,0.13477427734375
"474","2026-02-18","SPY",2026-02-20,"C",710,0,0.01,1701,30312,0.14063359375
"475","2026-02-18","SPY",2026-02-20,"C",711,0,0.01,88,3338,0.1445398046875
"476","2026-02-18","SPY",2026-02-20,"C",712,0,0.01,371,4114,0.15039912109375
"477","2026-02-18","SPY",2026-02-20,"C",713,0,0.01,617,5599,0.1562584375
"478","2026-02-18","SPY",2026-02-20,"C",714,0,0.01,871,3384,0.1601646484375
"479","2026-02-18","SPY",2026-02-20,"C",715,0,0.01,471,28054,0.164070859375
"480","2026-02-18","SPY",2026-02-20,"C",716,0,0.01,39,4305,0.17188328125
"481","2026-02-18","SPY",2026-02-20,"C",717,0,0.01,4,3199,0.1757894921875
"482","2026-02-18","SPY",2026-02-20,"C",718,0,0.01,649,3963,0.179695703125
"483","2026-02-18","SPY",2026-02-20,"C",719,0,0.01,22,2458,0.18555501953125
"484","2026-02-18","SPY",2026-02-20,"C",720,0,0.01,114,15384,0.1914143359375
"485","2026-02-18","SPY",2026-02-20,"C",721,0,0.01,1,815,0.195320546875
"486","2026-02-18","SPY",2026-02-20,"C",722,0,0.01,1,975,0.1992267578125
"487","2026-02-18","SPY",2026-02-20,"C",723,0,0.01,152,1317,0.2070391796875
"488","2026-02-18","SPY",2026-02-20,"C",724,0,0.01,16,1921,0.210945390625
"489","2026-02-18","SPY",2026-02-20,"C",725,0,0.01,41,25021,0.2148516015625
"490","2026-02-18","SPY",2026-02-20,"C",726,0,0.01,11,423,0.2187578125
"491","2026-02-18","SPY",2026-02-20,"C",727,0,0.01,3,88,0.226570234375
"492","2026-02-18","SPY",2026-02-20,"C",728,0,0.01,79,235,0.2304764453125
"493","2026-02-18","SPY",2026-02-20,"C",729,0,0.01,10,93,0.23438265625
"494","2026-02-18","SPY",2026-02-20,"C",730,0,0.01,3,8795,0.2382888671875
"495","2026-02-18","SPY",2026-02-20,"C",735,0,0.01,1,9197,0.2617261328125
"496","2026-02-18","SPY",2026-02-20,"C",740,0,0.01,5,11306,0.2851633984375
"497","2026-02-18","SPY",2026-02-20,"C",745,0,0.01,1,13130,0.3086006640625
"498","2026-02-18","SPY",2026-02-20,"C",750,0,0.01,2,10046,0.3320379296875
"499","2026-02-18","SPY",2026-02-20,"C",755,0,0.01,251,4533,0.3554751953125
"500","2026-02-18","SPY",2026-02-20,"C",760,0,0.01,435,6369,0.37500625
"501","2026-02-18","SPY",2026-02-20,"C",765,0,0.01,43,2248,0.398443515625
"502","2026-02-18","SPY",2026-02-20,"C",770,0,0.01,326,4368,0.42188078125
"503","2026-02-18","SPY",2026-02-20,"C",775,0,0.01,1,4225,0.445318046875
"504","2026-02-18","SPY",2026-02-20,"C",780,0,0.01,126,5143,0.460942890625
"505","2026-02-18","SPY",2026-02-20,"C",785,0,0.01,123,3567,0.48438015625
"506","2026-02-18","SPY",2026-02-20,"C",790,0,0.01,59,10605,0.507817421875
"507","2026-02-18","SPY",2026-02-20,"C",795,0,0.01,588,4351,0.500005
"508","2026-02-18","SPY",2026-02-20,"C",800,0,0.01,192,11818,0.51562984375
"509","2026-02-18","SPY",2026-02-20,"C",805,0,0.01,1,1221,0.5312546875
"510","2026-02-18","SPY",2026-02-20,"C",810,0,0.01,2,3002,0.562504375
"511","2026-02-18","SPY",2026-02-20,"C",815,0,0.01,24,2343,0.57812921875
"512","2026-02-18","SPY",2026-02-20,"C",820,0,0.01,3,1143,0.5937540625
"513","2026-02-18","SPY",2026-02-20,"C",825,0,0.01,48,4157,0.60937890625
"514","2026-02-18","SPY",2026-02-20,"C",830,0,0.01,21,1093,0.62500375
"515","2026-02-18","SPY",2026-02-20,"C",835,0,0.01,895,12208,0.6562534375
"516","2026-02-18","SPY",2026-02-20,"C",840,0,0.01,200,1854,0.67187828125
"517","2026-02-18","SPY",2026-02-20,"C",845,0,0.01,648,2927,0.687503125
"518","2026-02-18","SPY",2026-02-20,"C",850,0,0.01,15,1011,0.70312796875
"519","2026-02-18","SPY",2026-02-20,"C",860,0,0.01,248,18526,0.73437765625
"520","2026-02-18","SPY",2026-02-20,"C",865,0,0.01,921,6000,0.7500025
"521","2026-02-18","SPY",2026-02-20,"C",870,0,0.01,469,6084,0.7812521875
"522","2026-02-18","SPY",2026-02-20,"C",875,0,0.01,15540,15500,0.7812521875
"523","2026-02-18","SPY",2026-02-20,"C",880,0,0.01,381,16928,0.812501875
"524","2026-02-18","SPY",2026-02-20,"C",885,0,0.01,3446,3458,0.812501875
"525","2026-02-18","SPY",2026-02-20,"C",890,0,0.01,1,10,0.8437515625
"527","2026-02-18","SPY",2026-02-20,"C",900,0,0.01,6,387,0.87500125
"528","2026-02-18","SPY",2026-02-20,"P",335,0,0.01,10,10578,2.250004375
"529","2026-02-18","SPY",2026-02-20,"P",340,0,0.01,403,5450,2.18750453125
"530","2026-02-18","SPY",2026-02-20,"P",345,0,0.01,7,2514,2.1250046875
"531","2026-02-18","SPY",2026-02-20,"P",350,0,0.01,3,3687,2.1250046875
"532","2026-02-18","SPY",2026-02-20,"P",355,0,0.01,2,1030,2.06250484375
"533","2026-02-18","SPY",2026-02-20,"P",360,0,0.01,120,1485,2.000005
"534","2026-02-18","SPY",2026-02-20,"P",365,0,0.01,50,2035,1.96875015625
"535","2026-02-18","SPY",2026-02-20,"P",370,0,0.01,86,1167,1.9375003125
"536","2026-02-18","SPY",2026-02-20,"P",375,0,0.01,9,1967,1.875000625
"537","2026-02-18","SPY",2026-02-20,"P",380,0,0.01,68,4469,1.875000625
"538","2026-02-18","SPY",2026-02-20,"P",385,0,0.01,306,2538,1.8125009375
"539","2026-02-18","SPY",2026-02-20,"P",390,0,0.01,313,2982,1.78125109375
"540","2026-02-18","SPY",2026-02-20,"P",395,0,0.01,11,4707,1.75000125
"541","2026-02-18","SPY",2026-02-20,"P",400,0,0.01,1,24895,1.6875015625
"542","2026-02-18","SPY",2026-02-20,"P",405,0,0.01,4,1507,1.6875015625
"543","2026-02-18","SPY",2026-02-20,"P",410,0,0.01,15,3013,1.625001875
"544","2026-02-18","SPY",2026-02-20,"P",415,0,0.01,1,2073,1.59375203125
"545","2026-02-18","SPY",2026-02-20,"P",420,0,0.01,2,4895,1.5625021875
"546","2026-02-18","SPY",2026-02-20,"P",425,0,0.01,5,4744,1.53125234375
"547","2026-02-18","SPY",2026-02-20,"P",430,0,0.01,15,1426,1.5000025
"548","2026-02-18","SPY",2026-02-20,"P",435,0,0.01,4,2424,1.4375028125
"549","2026-02-18","SPY",2026-02-20,"P",440,0,0.01,1,3327,1.4375028125
"550","2026-02-18","SPY",2026-02-20,"P",445,0,0.01,188,1067,1.375003125
"551","2026-02-18","SPY",2026-02-20,"P",450,0,0.01,16,19799,1.34375328125
"552","2026-02-18","SPY",2026-02-20,"P",455,0,0.01,203,5640,1.3125034375
"553","2026-02-18","SPY",2026-02-20,"P",460,0,0.01,1,1728,1.28125359375
"554","2026-02-18","SPY",2026-02-20,"P",465,0,0.01,17,1758,1.25000375
"555","2026-02-18","SPY",2026-02-20,"P",470,0,0.01,1,3057,1.21875390625
"556","2026-02-18","SPY",2026-02-20,"P",475,0,0.01,45,79355,1.1875040625
"557","2026-02-18","SPY",2026-02-20,"P",480,0,0.01,311,78367,1.15625421875
"558","2026-02-18","SPY",2026-02-20,"P",485,0,0.01,74,3224,1.125004375
"559","2026-02-18","SPY",2026-02-20,"P",490,0,0.01,150,7034,1.09375453125
"560","2026-02-18","SPY",2026-02-20,"P",495,0,0.01,36,2313,1.0625046875
"561","2026-02-18","SPY",2026-02-20,"P",500,0,0.01,1,19206,1.03125484375
"562","2026-02-18","SPY",2026-02-20,"P",505,0,0.01,3,6504,1.000005
"563","2026-02-18","SPY",2026-02-20,"P",510,0,0.01,1058,9832,0.9687503125
"564","2026-02-18","SPY",2026-02-20,"P",515,0,0.01,11,3980,0.937500625
"565","2026-02-18","SPY",2026-02-20,"P",520,0,0.01,4,21854,0.9062509375
"566","2026-02-18","SPY",2026-02-20,"P",525,0,0.01,55,155724,0.87500125
"567","2026-02-18","SPY",2026-02-20,"P",530,0,0.01,15,155040,0.8437515625
"568","2026-02-18","SPY",2026-02-20,"P",535,0,0.01,51,2424,0.812501875
"569","2026-02-18","SPY",2026-02-20,"P",540,0,0.01,5,7109,0.79687703125
"570","2026-02-18","SPY",2026-02-20,"P",545,0,0.01,8,9619,0.76562734375
"571","2026-02-18","SPY",2026-02-20,"P",550,0,0.01,28,35363,0.73437765625
"572","2026-02-18","SPY",2026-02-20,"P",555,0,0.01,6,4979,0.7187528125
"573","2026-02-18","SPY",2026-02-20,"P",560,0,0.01,3,4282,0.687503125
"574","2026-02-18","SPY",2026-02-20,"P",565,0,0.01,1269,5353,0.6562534375
"575","2026-02-18","SPY",2026-02-20,"P",570,0,0.01,34,6362,0.62500375
"576","2026-02-18","SPY",2026-02-20,"P",575,0,0.01,10,80916,0.5937540625
"577","2026-02-18","SPY",2026-02-20,"P",580,0,0.01,4847,95538,0.562504375
"578","2026-02-18","SPY",2026-02-20,"P",585,0,0.01,66,18658,0.54687953125
"579","2026-02-18","SPY",2026-02-20,"P",590,0.01,0.02,121,8394,0.562504375
"580","2026-02-18","SPY",2026-02-20,"P",591,0,0.01,10,1629,0.51562984375
"581","2026-02-18","SPY",2026-02-20,"P",592,0.01,0.02,238,670,0.554691953125
"582","2026-02-18","SPY",2026-02-20,"P",593,0,0.01,44,871,0.500005
"583","2026-02-18","SPY",2026-02-20,"P",594,0,0.01,19,357,0.500005
"584","2026-02-18","SPY",2026-02-20,"P",595,0.01,0.02,34,9341,0.539067109375
"585","2026-02-18","SPY",2026-02-20,"P",596,0.01,0.02,79,449,0.5312546875
"586","2026-02-18","SPY",2026-02-20,"P",597,0.01,0.02,13,230,0.523442265625
"587","2026-02-18","SPY",2026-02-20,"P",598,0,0.01,166,225,0.500005
"588","2026-02-18","SPY",2026-02-20,"P",599,0.01,0.02,20,156,0.51562984375
"589","2026-02-18","SPY",2026-02-20,"P",600,0.01,0.02,3181,28740,0.507817421875
"590","2026-02-18","SPY",2026-02-20,"P",601,0.01,0.02,810,2040,0.500005
"591","2026-02-18","SPY",2026-02-20,"P",602,0.01,0.02,202,283,0.507817421875
"592","2026-02-18","SPY",2026-02-20,"P",603,0.01,0.02,3418,1729,0.5039112109375
"593","2026-02-18","SPY",2026-02-20,"P",604,0.01,0.02,3497,437,0.500005
"594","2026-02-18","SPY",2026-02-20,"P",605,0.01,0.02,350,33142,0.492192578125
"595","2026-02-18","SPY",2026-02-20,"P",606,0.01,0.02,225,533,0.48438015625
"596","2026-02-18","SPY",2026-02-20,"P",607,0.01,0.02,253,141,0.4804739453125
"597","2026-02-18","SPY",2026-02-20,"P",608,0.01,0.02,1,53,0.476567734375
"598","2026-02-18","SPY",2026-02-20,"P",609,0.01,0.02,71,557,0.4687553125
"599","2026-02-18","SPY",2026-02-20,"P",610,0.01,0.02,1858,43970,0.460942890625
"600","2026-02-18","SPY",2026-02-20,"P",611,0.01,0.02,3,520,0.4570366796875
"601","2026-02-18","SPY",2026-02-20,"P",612,0.01,0.02,157,911,0.4492242578125
"602","2026-02-18","SPY",2026-02-20,"P",613,0.01,0.02,24,449,0.445318046875
"603","2026-02-18","SPY",2026-02-20,"P",614,0.01,0.02,12,320,0.437505625
"604","2026-02-18","SPY",2026-02-20,"P",615,0.01,0.02,83,17305,0.4335994140625
"605","2026-02-18","SPY",2026-02-20,"P",616,0.01,0.02,770,1063,0.4257869921875
"606","2026-02-18","SPY",2026-02-20,"P",617,0.01,0.02,35,240,0.42188078125
"607","2026-02-18","SPY",2026-02-20,"P",618,0.01,0.02,36,450,0.414068359375
"608","2026-02-18","SPY",2026-02-20,"P",619,0.01,0.02,30,1243,0.4101621484375
"609","2026-02-18","SPY",2026-02-20,"P",620,0.01,0.02,625,33945,0.4023497265625
"610","2026-02-18","SPY",2026-02-20,"P",621,0.01,0.02,152,1946,0.398443515625
"611","2026-02-18","SPY",2026-02-20,"P",622,0.01,0.02,1,187,0.39258419921875
"612","2026-02-18","SPY",2026-02-20,"P",623,0.01,0.02,6,942,0.3867248828125
"613","2026-02-18","SPY",2026-02-20,"P",624,0.02,0.03,15,985,0.39649041015625
"614","2026-02-18","SPY",2026-02-20,"P",625,0.02,0.03,3651,26174,0.39063109375
"615","2026-02-18","SPY",2026-02-20,"P",626,0.02,0.03,21,647,0.38477177734375
"616","2026-02-18","SPY",2026-02-20,"P",627,0.02,0.03,5,705,0.3789124609375
"617","2026-02-18","SPY",2026-02-20,"P",628,0.02,0.03,320,1349,0.37305314453125
"618","2026-02-18","SPY",2026-02-20,"P",629,0.02,0.03,109,1503,0.367193828125
"619","2026-02-18","SPY",2026-02-20,"P",630,0.02,0.03,942,34219,0.36133451171875
"620","2026-02-18","SPY",2026-02-20,"P",631,0.02,0.03,605,1521,0.3554751953125
"621","2026-02-18","SPY",2026-02-20,"P",632,0.02,0.03,29,1366,0.34961587890625
